time,price_t,price_tplus,pred_tplus,signal,threshold,position,pnl,pnl_cum
2018-12-03 20:00:00,77.81,75.76,75.78248,-2.027521667480471,0.1,-1,2.049999999999997,85.63
2018-12-03 21:00:00,75.76,73.27,71.47201,-4.287992248535161,0.1,-1,2.490000000000009,88.12
2018-12-03 22:00:00,73.27,72.14,69.291145,-3.9788546752929648,0.1,-1,1.1299999999999955,89.25
2018-12-03 23:00:00,72.14,67.01,67.34925,-4.790749206542969,0.1,-1,5.1299999999999955,94.38
2018-12-04 00:00:00,67.01,62.68,62.73586,-4.274141082763677,0.1,-1,4.330000000000005,98.71000000000001
2018-12-04 01:00:00,62.68,61.66,59.44568,-3.2343212890624997,0.1,-1,1.0200000000000031,99.73000000000002
2018-12-04 02:00:00,61.66,61.53,60.427326,-1.2326737976074185,0.1,-1,0.12999999999999545,99.86000000000001
2018-12-04 03:00:00,61.53,61.4,61.743,0.213000030517577,0.1,1,-0.13000000000000256,99.73000000000002
2018-12-04 04:00:00,61.4,63.42,62.31756,0.9175582885742202,0.1,1,2.020000000000003,101.75000000000003
2018-12-04 05:00:00,63.42,67.56,65.1882,1.7682019042968733,0.1,1,4.140000000000001,105.89000000000003
2018-12-04 06:00:00,67.56,72.85,69.83393,2.273930969238279,0.1,1,5.289999999999992,111.18000000000002
2018-12-04 07:00:00,72.85,75.58,72.99513,0.14513244628906818,0.1,1,2.730000000000004,113.91000000000003
2018-12-04 08:00:00,75.58,75.4,75.202965,-0.37703521728515454,0.1,-1,0.1799999999999926,114.09000000000002
2018-12-04 09:00:00,75.4,76.18,74.51835,-0.8816513061523494,0.1,-1,-0.7800000000000011,113.31000000000002
2018-12-04 10:00:00,76.18,75.77,76.00415,-0.17584960937500682,0.1,-1,0.4100000000000108,113.72000000000003
2018-12-04 11:00:00,75.77,74.27,74.84766,-0.922343749999996,0.1,-1,1.5,115.22000000000003
2018-12-04 12:00:00,74.27,72.75,73.54963,-0.7203707885742148,0.1,-1,1.519999999999996,116.74000000000002
2018-12-04 13:00:00,72.75,73.15,72.19675,-0.553253173828125,0.1,-1,-0.4000000000000057,116.34000000000002
2018-12-04 14:00:00,73.15,73.84,73.42084,0.2708374023437443,0.1,1,0.6899999999999977,117.03000000000002
2018-12-04 15:00:00,73.84,74.21,74.2426,0.4025994873046841,0.1,1,0.36999999999999034,117.4
2018-12-04 16:00:00,74.21,76.29,74.70533,0.4953298950195375,0.1,1,2.0800000000000125,119.48000000000002
2018-12-04 17:00:00,76.29,84.06,78.20695,1.91694732666015,0.1,1,7.769999999999996,127.25000000000001
2018-12-04 18:00:00,84.06,84.05,83.3717,-0.6883035278320335,0.1,-1,0.010000000000005116,127.26000000000002
2018-12-04 19:00:00,84.05,77.27,80.525375,-3.5246246337890597,0.1,-1,6.780000000000001,134.04000000000002
2018-12-04 20:00:00,77.27,75.17,76.4598,-0.8101992797851523,0.1,-1,2.0999999999999943,136.14000000000001
2018-12-04 21:00:00,75.17,73.14,72.47938,-2.6906222534179705,0.1,-1,2.030000000000001,138.17000000000002
2018-12-04 22:00:00,73.14,72.08,70.5271,-2.6129003906250006,0.1,-1,1.0600000000000023,139.23000000000002
2018-12-04 23:00:00,72.08,67.07,69.20145,-2.8785534667968733,0.1,-1,5.010000000000005,144.24
2018-12-05 00:00:00,67.07,61.32,65.50001,-1.569992370605462,0.1,-1,5.749999999999993,149.99
2018-12-05 01:00:00,61.32,58.65,61.93312,0.6131207275390622,0.1,1,-2.6700000000000017,147.32
2018-12-05 02:00:00,58.65,56.37,60.380154,1.7301536560058608,0.1,1,-2.280000000000001,145.04
2018-12-05 03:00:00,56.37,55.21,58.548836,2.178835754394534,0.1,1,-1.1599999999999966,143.88
2018-12-05 04:00:00,55.21,58.42,57.851967,2.6419668579101554,0.1,1,3.210000000000001,147.09
2018-12-05 05:00:00,58.42,61.78,64.3941,5.974096374511717,0.1,1,3.3599999999999994,150.45
2018-12-05 06:00:00,61.78,69.68,69.00461,7.224608154296874,0.1,1,7.900000000000006,158.35
2018-12-05 07:00:00,69.68,72.89,74.18323,4.503227539062493,0.1,1,3.2099999999999937,161.56
2018-12-05 08:00:00,72.89,72.52,74.00442,1.1144174194335932,0.1,1,-0.37000000000000455,161.19
2018-12-05 09:00:00,72.52,73.99,72.39733,-0.12266876220702727,0.1,-1,-1.4699999999999989,159.72
2018-12-05 10:00:00,73.99,73.17,74.71442,0.7244165039062551,0.1,1,-0.8199999999999932,158.9
2018-12-05 11:00:00,73.17,73.07,72.89223,-0.2777728271484392,0.1,-1,0.10000000000000853,159.0
2018-12-05 12:00:00,73.07,71.3,73.158264,0.08826416015625682,0.1,0,-0.0,159.0
2018-12-05 13:00:00,71.3,70.88,70.82111,-0.4788864135742159,0.1,-1,0.4200000000000017,159.42000000000002
2018-12-05 14:00:00,70.88,70.51,71.19951,0.31950866699219205,0.1,1,-0.36999999999999034,159.05
2018-12-05 15:00:00,70.51,70.73,71.474014,0.9640142822265574,0.1,1,0.21999999999999886,159.27
2018-12-05 16:00:00,70.73,73.21,73.57518,2.8451800537109335,0.1,1,2.4799999999999898,161.75
2018-12-05 17:00:00,73.21,76.3,76.98255,3.7725515747070375,0.1,1,3.0900000000000034,164.84
2018-12-05 18:00:00,76.3,73.61,79.527115,3.2271148681640653,0.1,1,-2.6899999999999977,162.15
2018-12-05 19:00:00,73.61,72.8,72.81187,-0.7981332397460932,0.1,-1,0.8100000000000023,162.96
2018-12-05 20:00:00,72.8,71.19,71.72739,-1.0726135253906222,0.1,-1,1.6099999999999994,164.57
2018-12-05 21:00:00,71.19,69.46,68.76327,-2.426732482910154,0.1,-1,1.730000000000004,166.3
2018-12-05 22:00:00,69.46,67.19,66.85759,-2.6024102783203062,0.1,-1,2.269999999999996,168.57
2018-12-05 23:00:00,67.19,61.05,65.92576,-1.2642416381835915,0.1,-1,6.140000000000001,174.70999999999998
2018-12-06 00:00:00,61.05,57.22,59.91338,-1.136620330810544,0.1,-1,3.8299999999999983,178.53999999999996
2018-12-06 01:00:00,57.22,53.47,57.235905,0.015904693603516762,0.1,0,-0.0,178.53999999999996
2018-12-06 02:00:00,53.47,53.2,53.922035,0.4520352172851574,0.1,1,-0.269999999999996,178.26999999999998
2018-12-06 03:00:00,53.2,53.15,54.879208,1.6792076110839815,0.1,1,-0.05000000000000426,178.21999999999997
2018-12-06 04:00:00,53.15,53.4,55.98583,2.8358283996582045,0.1,1,0.25,178.46999999999997
2018-12-06 05:00:00,53.4,58.53,59.534992,6.1349922180175795,0.1,1,5.130000000000003,183.59999999999997
2018-12-06 06:00:00,58.53,67.74,65.35926,6.82926055908203,0.1,1,9.209999999999994,192.80999999999995
2018-12-06 07:00:00,67.74,67.75,70.699585,2.959584960937505,0.1,1,0.010000000000005116,192.81999999999994
2018-12-06 08:00:00,67.75,69.0,68.933205,1.1832046508789062,0.1,1,1.25,194.06999999999994
2018-12-06 09:00:00,69.0,70.23,70.50786,1.5078582763671875,0.1,1,1.230000000000004,195.29999999999995
2018-12-06 10:00:00,70.23,70.34,71.521866,1.2918658447265585,0.1,1,0.10999999999999943,195.40999999999997
2018-12-06 11:00:00,70.34,69.63,70.76009,0.42009368896484034,0.1,1,-0.710000000000008,194.69999999999996
2018-12-06 12:00:00,69.63,68.93,69.522224,-0.1077755737304642,0.1,-1,0.6999999999999886,195.39999999999995
2018-12-06 13:00:00,68.93,68.19,68.50119,-0.4288098144531318,0.1,-1,0.7400000000000091,196.13999999999996
2018-12-06 14:00:00,68.19,64.99,68.36229,0.17228942871093977,0.1,1,-3.200000000000003,192.93999999999994
2018-12-06 15:00:00,64.99,66.45,64.79344,-0.19655822753905738,0.1,-1,-1.460000000000008,191.47999999999993
2018-12-06 16:00:00,66.45,71.53,69.938034,3.4880340576171847,0.1,1,5.079999999999998,196.55999999999995
2018-12-06 17:00:00,71.53,73.61,74.04965,2.519652099609374,0.1,1,2.0799999999999983,198.63999999999993
2018-12-06 18:00:00,73.61,71.89,74.5207,0.9106985473632818,0.1,1,-1.7199999999999989,196.91999999999993
2018-12-06 19:00:00,71.89,70.54,70.6597,-1.2303015136718756,0.1,-1,1.3499999999999943,198.26999999999992
2018-12-06 20:00:00,70.54,69.98,68.82085,-1.7191534423828188,0.1,-1,0.5600000000000023,198.82999999999993
2018-12-06 21:00:00,69.98,68.75,67.63269,-2.347309570312504,0.1,-1,1.230000000000004,200.05999999999995
2018-12-06 22:00:00,68.75,67.7,65.32733,-3.42266845703125,0.1,-1,1.0499999999999972,201.10999999999996
2018-12-06 23:00:00,67.7,68.13,67.12132,-0.5786773681640653,0.1,-1,-0.4299999999999926,200.67999999999995
2018-12-07 00:00:00,68.13,66.46,67.5926,-0.5374020385742142,0.1,-1,1.6700000000000017,202.34999999999997
2018-12-07 01:00:00,66.46,60.18,64.80002,-1.6599816894531187,0.1,-1,6.279999999999994,208.62999999999997
2018-12-07 02:00:00,60.18,57.95,59.52781,-0.6521908569335935,0.1,-1,2.229999999999997,210.85999999999996
2018-12-07 03:00:00,57.95,55.85,57.782574,-0.16742630004883097,0.1,-1,2.1000000000000014,212.95999999999995
2018-12-07 04:00:00,55.85,57.51,56.451725,0.6017250061035142,0.1,1,1.6599999999999966,214.61999999999995
2018-12-07 05:00:00,57.51,64.15,62.58869,5.078691711425783,0.1,1,6.640000000000008,221.25999999999996
2018-12-07 06:00:00,64.15,67.74,70.13478,5.984780883789057,0.1,1,3.589999999999989,224.84999999999997
2018-12-07 07:00:00,67.74,70.9,71.7889,4.048902282714849,0.1,1,3.160000000000011,228.01
2018-12-07 08:00:00,70.9,68.94,73.05994,2.1599365234374943,0.1,1,-1.960000000000008,226.04999999999998
2018-12-07 09:00:00,68.94,70.23,69.09585,0.15584808349609602,0.1,1,1.2900000000000063,227.33999999999997
2018-12-07 10:00:00,70.23,70.02,72.53044,2.3004412841796835,0.1,1,-0.21000000000000796,227.12999999999997
2018-12-07 11:00:00,70.02,69.17,71.24766,1.2276577758789102,0.1,1,-0.8499999999999943,226.27999999999997
2018-12-07 12:00:00,69.17,68.58,70.12235,0.9523526000976545,0.1,1,-0.5900000000000034,225.68999999999997
2018-12-07 13:00:00,68.58,67.72,69.56704,0.9870394897460955,0.1,1,-0.8599999999999994,224.82999999999998
2018-12-07 14:00:00,67.72,65.88,68.52016,0.8001568603515636,0.1,1,-1.8400000000000034,222.98999999999998
2018-12-07 15:00:00,65.88,65.43,67.869736,1.989735717773442,0.1,1,-0.44999999999998863,222.54
2018-12-07 16:00:00,65.43,68.53,68.59516,3.1651614379882744,0.1,1,3.0999999999999943,225.64
2018-12-07 17:00:00,68.53,71.94,73.185135,4.655134887695311,0.1,1,3.4099999999999966,229.04999999999998
2018-12-07 18:00:00,71.94,71.83,72.64922,0.709223327636721,0.1,1,-0.10999999999999943,228.94
2018-12-07 19:00:00,71.83,72.12,71.53567,-0.29433258056640454,0.1,-1,-0.29000000000000625,228.64999999999998
2018-12-07 20:00:00,72.12,70.35,72.325905,0.2059048461914017,0.1,1,-1.7700000000000102,226.87999999999997
2018-12-07 21:00:00,70.35,69.0,69.662575,-0.6874252319335881,0.1,-1,1.3499999999999943,228.22999999999996
2018-12-07 22:00:00,69.0,67.09,68.403564,-0.596435546875,0.1,-1,1.9099999999999966,230.13999999999996
2018-12-07 23:00:00,67.09,58.41,68.78078,1.690776977539059,0.1,1,-8.680000000000007,221.45999999999995
2018-12-08 00:00:00,58.41,54.95,61.01845,2.6084516906738315,0.1,1,-3.4599999999999937,217.99999999999994
2018-12-08 01:00:00,54.95,52.97,55.390697,0.44069747924804403,0.1,1,-1.980000000000004,216.01999999999992
2018-12-08 02:00:00,52.97,52.91,54.430187,1.460187225341798,0.1,1,-0.060000000000002274,215.95999999999992
2018-12-08 03:00:00,52.91,52.56,55.5706,2.6605986022949253,0.1,1,-0.3499999999999943,215.60999999999993
2018-12-08 04:00:00,52.56,53.05,55.075226,2.5152258300781227,0.1,1,0.4899999999999949,216.0999999999999
2018-12-08 05:00:00,53.05,53.01,57.816963,4.766963195800784,0.1,1,-0.03999999999999915,216.05999999999992
2018-12-08 06:00:00,53.01,54.94,57.998158,4.988157501220705,0.1,1,1.9299999999999997,217.98999999999992
2018-12-08 07:00:00,54.94,63.69,62.04665,7.10664993286133,0.1,1,8.75,226.73999999999992
2018-12-08 08:00:00,63.69,67.81,67.3318,3.6418023681640648,0.1,1,4.1200000000000045,230.85999999999993
2018-12-08 09:00:00,67.81,67.82,68.073715,0.2637152099609352,0.1,1,0.009999999999990905,230.86999999999992
2018-12-08 10:00:00,67.82,67.93,68.216194,0.39619415283203807,0.1,1,0.11000000000001364,230.97999999999993
2018-12-08 11:00:00,67.93,67.99,68.41404,0.48403961181639943,0.1,1,0.05999999999998806,231.0399999999999
2018-12-08 12:00:00,67.99,68.75,67.98051,-0.009493103027338634,0.1,0,0.0,231.0399999999999
2018-12-08 13:00:00,68.75,68.56,67.98907,-0.7609329223632812,0.1,-1,0.18999999999999773,231.2299999999999
2018-12-08 14:00:00,68.56,67.93,66.399994,-2.1600061035156273,0.1,-1,0.6299999999999955,231.8599999999999
2018-12-08 15:00:00,67.93,67.85,65.31602,-2.6139828491211006,0.1,-1,0.0800000000000125,231.9399999999999
2018-12-08 16:00:00,67.85,68.11,66.021385,-1.8286148071289006,0.1,-1,-0.2600000000000051,231.6799999999999
2018-12-08 17:00:00,68.11,71.59,67.75316,-0.35684143066406193,0.1,-1,-3.480000000000004,228.19999999999987
2018-12-08 18:00:00,71.59,72.32,71.08165,-0.5083502197265659,0.1,-1,-0.7299999999999898,227.46999999999989
2018-12-08 19:00:00,72.32,72.96,71.65112,-0.6688769531249932,0.1,-1,-0.6400000000000006,226.82999999999987
2018-12-08 20:00:00,72.96,73.11,72.46295,-0.49704833984374375,0.1,-1,-0.15000000000000568,226.67999999999986
2018-12-08 21:00:00,73.11,71.36,72.83555,-0.2744515991210932,0.1,-1,1.75,228.42999999999986
2018-12-08 22:00:00,71.36,68.97,69.70871,-1.6512902832031244,0.1,-1,2.3900000000000006,230.81999999999988
2018-12-08 23:00:00,68.97,68.03,67.76279,-1.2072131347656239,0.1,-1,0.9399999999999977,231.75999999999988
2018-12-09 00:00:00,68.03,63.22,67.1775,-0.8525021362304699,0.1,-1,4.810000000000002,236.56999999999988
2018-12-09 01:00:00,63.22,58.46,62.780045,-0.43995544433593636,0.1,-1,4.759999999999998,241.32999999999987
2018-12-09 02:00:00,58.46,56.27,57.903713,-0.5562867736816415,0.1,-1,2.1899999999999977,243.51999999999987
2018-12-09 03:00:00,56.27,55.45,56.37742,0.10741851806640312,0.1,1,-0.8200000000000003,242.69999999999987
2018-12-09 04:00:00,55.45,55.33,55.95757,0.5075691223144503,0.1,1,-0.12000000000000455,242.57999999999987
2018-12-09 05:00:00,55.33,55.64,57.62418,2.2941798400878923,0.1,1,0.3100000000000023,242.88999999999987
2018-12-09 06:00:00,55.64,55.02,59.269634,3.6296342468261713,0.1,1,-0.6199999999999974,242.26999999999987
2018-12-09 07:00:00,55.02,56.61,57.296318,2.2763180541992156,0.1,1,1.5899999999999963,243.85999999999987
2018-12-09 08:00:00,56.61,61.65,61.308735,4.698734893798829,0.1,1,5.039999999999999,248.89999999999986
2018-12-09 09:00:00,61.65,67.08,65.56105,3.911050415039064,0.1,1,5.43,254.32999999999987
2018-12-09 10:00:00,67.08,67.34,69.039955,1.959955139160158,0.1,1,0.2600000000000051,254.58999999999986
2018-12-09 11:00:00,67.34,67.33,68.53467,1.1946679687499966,0.1,1,-0.010000000000005116,254.57999999999987
2018-12-09 12:00:00,67.33,69.27,69.23138,1.9013766479492205,0.1,1,1.9399999999999977,256.51999999999987
2018-12-09 13:00:00,69.27,69.21,71.763306,2.493305664062504,0.1,1,-0.060000000000002274,256.45999999999987
2018-12-09 14:00:00,69.21,65.23,69.79827,0.588271179199225,0.1,1,-3.9799999999999898,252.47999999999988
2018-12-09 15:00:00,65.23,64.22,65.77797,0.5479693603515585,0.1,1,-1.0100000000000051,251.46999999999986
2018-12-09 16:00:00,64.22,69.24,65.98008,1.7600796508789074,0.1,1,5.019999999999996,256.48999999999984
2018-12-09 17:00:00,69.24,71.22,73.58178,4.341779479980474,0.1,1,1.980000000000004,258.46999999999986
2018-12-09 18:00:00,71.22,70.08,74.80875,3.588746337890626,0.1,1,-1.1400000000000006,257.32999999999987
2018-12-09 19:00:00,70.08,71.55,71.76447,1.684472961425783,0.1,1,1.4699999999999989,258.79999999999984
2018-12-09 20:00:00,71.55,71.83,74.93171,3.381709289550784,0.1,1,0.28000000000000114,259.0799999999998
2018-12-09 21:00:00,71.83,69.86,73.742355,1.9123553466796892,0.1,1,-1.9699999999999989,257.1099999999998
2018-12-09 22:00:00,69.86,67.87,69.82808,-0.03192077636718693,0.1,0,-0.0,257.1099999999998
2018-12-09 23:00:00,67.87,66.08,64.180824,-3.6891757202148483,0.1,-1,1.7900000000000063,258.8999999999998
2018-12-10 00:00:00,66.08,59.51,61.895172,-4.184827880859373,0.1,-1,6.57,265.4699999999998
2018-12-10 01:00:00,59.51,55.86,57.658985,-1.8510148620605449,0.1,-1,3.6499999999999986,269.1199999999998
2018-12-10 02:00:00,55.86,55.12,55.0559,-0.8040994262695307,0.1,-1,0.740000000000002,269.8599999999998
2018-12-10 03:00:00,55.12,53.81,55.01698,-0.10302078247070057,0.1,-1,1.3099999999999952,271.1699999999998
2018-12-10 04:00:00,53.81,54.25,54.185284,0.3752836608886696,0.1,1,0.4399999999999977,271.6099999999998
2018-12-10 05:00:00,54.25,58.69,57.25092,3.0009193420410156,0.1,1,4.439999999999998,276.0499999999998
2018-12-10 06:00:00,58.69,67.06,66.061295,7.371294555664065,0.1,1,8.370000000000005,284.4199999999998
2018-12-10 07:00:00,67.06,71.03,71.25756,4.1975607299804665,0.1,1,3.969999999999999,288.38999999999976
2018-12-10 08:00:00,71.03,70.72,73.30344,2.273436279296874,0.1,1,-0.3100000000000023,288.07999999999976
2018-12-10 09:00:00,70.72,71.1,72.22082,1.5008175659179699,0.1,1,0.37999999999999545,288.45999999999975
2018-12-10 10:00:00,71.1,70.65,72.05606,0.9560607910156307,0.1,1,-0.44999999999998863,288.00999999999976
2018-12-10 11:00:00,70.65,70.86,70.0366,-0.6134017944335994,0.1,-1,-0.20999999999999375,287.7999999999998
2018-12-10 12:00:00,70.86,69.99,69.65191,-1.2080911254882807,0.1,-1,0.8700000000000045,288.6699999999998
2018-12-10 13:00:00,69.99,69.28,68.15377,-1.8362295532226511,0.1,-1,0.7099999999999937,289.37999999999977
2018-12-10 14:00:00,69.28,69.27,67.664474,-1.6155255126953136,0.1,-1,0.010000000000005116,289.38999999999976
2018-12-10 15:00:00,69.27,69.76,67.94038,-1.3296237182617148,0.1,-1,-0.4900000000000091,288.89999999999975
2018-12-10 16:00:00,69.76,73.48,72.75212,2.9921209716796824,0.1,1,3.719999999999999,292.6199999999998
2018-12-10 17:00:00,73.48,77.65,76.12248,2.6424822998046835,0.1,1,4.170000000000002,296.7899999999998
2018-12-10 18:00:00,77.65,76.23,77.70432,0.054322814941400566,0.1,0,-0.0,296.7899999999998
2018-12-10 19:00:00,76.23,75.54,76.12525,-0.10474822998047273,0.1,-1,0.6899999999999977,297.4799999999998
2018-12-10 20:00:00,75.54,74.16,75.13133,-0.40866760253906875,0.1,-1,1.3800000000000097,298.8599999999998
2018-12-10 21:00:00,74.16,71.91,73.01994,-1.140056762695309,0.1,-1,2.25,301.1099999999998
2018-12-10 22:00:00,71.91,69.53,68.90289,-3.0071069335937466,0.1,-1,2.3799999999999955,303.4899999999998
2018-12-10 23:00:00,69.53,68.77,65.709175,-3.82082489013672,0.1,-1,0.7600000000000051,304.2499999999998
2018-12-11 00:00:00,68.77,64.42,64.35974,-4.410258789062496,0.1,-1,4.349999999999994,308.5999999999998
2018-12-11 01:00:00,64.42,62.07,60.694893,-3.7251071166992205,0.1,-1,2.3500000000000014,310.9499999999998
2018-12-11 02:00:00,62.07,59.53,59.734463,-2.335537261962891,0.1,-1,2.539999999999999,313.48999999999984
2018-12-11 03:00:00,59.53,59.68,58.275295,-1.2547047424316418,0.1,-1,-0.14999999999999858,313.33999999999986
2018-12-11 04:00:00,59.68,59.74,61.03099,1.3509906005859378,0.1,1,0.060000000000002274,313.39999999999986
2018-12-11 05:00:00,59.74,63.86,63.895527,4.155526885986326,0.1,1,4.119999999999997,317.51999999999987
2018-12-11 06:00:00,63.86,70.55,71.47247,7.612473144531251,0.1,1,6.689999999999998,324.20999999999987
2018-12-11 07:00:00,70.55,75.29,74.65821,4.108210754394534,0.1,1,4.740000000000009,328.9499999999999
2018-12-11 08:00:00,75.29,75.5,76.72495,1.4349526977539,0.1,1,0.20999999999999375,329.15999999999985
2018-12-11 09:00:00,75.5,75.12,75.22899,-0.2710113525390625,0.1,-1,0.37999999999999545,329.53999999999985
2018-12-11 10:00:00,75.12,73.3,74.95777,-0.1622286987304733,0.1,-1,1.8200000000000074,331.35999999999984
2018-12-11 11:00:00,73.3,71.07,73.21756,-0.08244018554687216,0.1,0,-0.0,331.35999999999984
2018-12-11 12:00:00,71.07,70.17,70.82241,-0.24758941650389943,0.1,-1,0.8999999999999915,332.2599999999998
2018-12-11 13:00:00,70.17,70.99,70.98417,0.8141690063476545,0.1,1,0.8199999999999932,333.0799999999998
2018-12-11 14:00:00,70.99,72.74,73.56726,2.577260742187505,0.1,1,1.75,334.8299999999998
2018-12-11 15:00:00,72.74,72.99,74.7125,1.9725015258789114,0.1,1,0.25,335.0799999999998
2018-12-11 16:00:00,72.99,74.78,76.38525,3.395246276855474,0.1,1,1.7900000000000063,336.86999999999983
2018-12-11 17:00:00,74.78,78.11,80.44421,5.664206237792968,0.1,1,3.3299999999999983,340.1999999999998
2018-12-11 18:00:00,78.11,78.38,82.02617,3.916168823242188,0.1,1,0.269999999999996,340.4699999999998
2018-12-11 19:00:00,78.38,75.88,77.134476,-1.245524291992183,0.1,-1,2.5,342.9699999999998
2018-12-11 20:00:00,75.88,73.48,74.63475,-1.245249633789058,0.1,-1,2.3999999999999915,345.3699999999998
2018-12-11 21:00:00,73.48,69.62,72.13995,-1.340046386718754,0.1,-1,3.8599999999999994,349.2299999999998
2018-12-11 22:00:00,69.62,68.36,67.17994,-2.4400607299804733,0.1,-1,1.2600000000000051,350.4899999999998
2018-12-11 23:00:00,68.36,66.1,68.37739,0.01738800048828182,0.1,0,-0.0,350.4899999999998
2018-12-12 00:00:00,66.1,59.84,65.008255,-1.0917449951171818,0.1,-1,6.259999999999991,356.7499999999998
