time,price_t,price_tplus,pred_tplus,signal,mispricing,score,confidence,allocation,position,pnl,capital
2018-12-04 08:00:00,75.58,75.4,75.202965,-0.37703521728515454,-0.19703521728516193,0.07428921596193867,0.5092850844502591,0.15278552533507772,-1,23.8158242921398,1018699.7402729645
2018-12-04 09:00:00,75.4,76.18,74.51835,-0.8816513061523494,-1.6616513061523506,1.4649970444389773,0.6753533164393271,0.20260599493179812,-1,-103.4482758620691,1018596.2919971024
2018-12-04 10:00:00,76.18,75.77,76.00415,-0.17584960937500682,0.23415039062500398,0.04117525472641221,0.505146725055296,0.1515440175165888,-1,53.81990023628391,1018650.1118973388
2018-12-04 11:00:00,75.77,74.27,74.84766,-0.922343749999996,0.577656250000004,0.5327976318359389,0.5662086068204156,0.16986258204612467,-1,197.96753332453477,1018848.0794306633
2018-12-04 12:00:00,74.27,72.75,73.54963,-0.7203707885742148,0.7996292114257812,0.5760295256017676,0.5715100446792579,0.17145301340377736,-1,204.6586777972258,1019052.7381084604
2018-12-04 13:00:00,72.75,73.15,72.19675,-0.553253173828125,-0.9532531738281307,0.5273903438821467,0.5655444289785753,0.16966332869357256,-1,-54.98281786941659,1018997.755290591
2018-12-04 14:00:00,73.15,73.84,73.42084,0.2708374023437443,-0.4191625976562534,0.11352490910887572,0.5141868047141583,0.1542560414142475,1,94.32672590567296,1019092.0820164967
2018-12-04 15:00:00,73.84,74.21,74.2426,0.4025994873046841,0.03259948730469375,0.013124536875265262,0.5016405612220716,0.15049216836662146,1,50.10834236186218,1019142.1903588586
2018-12-04 16:00:00,74.21,76.29,74.70533,0.4953298950195375,-1.584670104980475,0.7849344767405781,0.5968764953470672,0.17906294860412017,1,280.28567578493636,1019422.4760346435
2018-12-04 17:00:00,76.29,84.06,78.20695,1.91694732666015,-5.853052673339846,11.219993674959863,0.9963522736853155,0.29890568210559465,1,1018.4821077467551,1020440.9581423902
2018-12-04 18:00:00,84.06,84.05,83.3717,-0.6883035278320335,-0.6783035278320284,0.4668787111476991,0.5580962537515317,0.1674288761254595,-1,1.1896264572930186,1020442.1477688475
2018-12-04 19:00:00,84.05,77.27,80.525375,-3.5246246337890597,3.2553753662109415,11.473976207977165,0.9967858983405378,0.2990357695021613,-1,806.6627007733495,1021248.8104696209
2018-12-04 20:00:00,77.27,75.17,76.4598,-0.8101992797851523,1.289800720214842,1.0449956145844357,0.627731651458566,0.1883194954375698,-1,271.77429791639634,1021520.5847675373
2018-12-04 21:00:00,75.17,73.14,72.47938,-2.6906222534179705,-0.6606222534179693,1.7774849361495142,0.7086305939679237,0.21258917819037712,-1,270.0545430357857,1021790.6393105731
2018-12-04 22:00:00,73.14,72.08,70.5271,-2.6129003906250006,-1.5529003906249983,4.057574037265774,0.8837865531691353,0.26513596595074057,-1,144.92753623188437,1021935.566846805
2018-12-04 23:00:00,72.08,67.07,69.20145,-2.8785534667968733,2.131446533203132,6.135482807444052,0.955542323207904,0.2866626969623712,-1,695.0610432852393,1022630.6278900902
2018-12-05 00:00:00,67.07,61.32,65.50001,-1.569992370605462,4.180007629394531,6.562580087222037,0.9637813419579829,0.28913440258739487,-1,857.313254808408,1023487.9411448987
2018-12-05 01:00:00,61.32,58.65,61.93312,0.6131207275390622,3.283120727539064,2.012949369067326,0.73232967283593,0.21969890185077898,1,-435.42074363992197,1023052.5204012587
2018-12-05 02:00:00,58.65,56.37,60.380154,1.7301536560058608,4.010153656005862,6.938182009083811,0.9697954033331792,0.2909386209999537,1,-388.7468030690539,1022663.7735981897
2018-12-05 03:00:00,56.37,55.21,58.548836,2.178835754394534,3.3388357543945304,7.274774719725649,0.9743540071615673,0.2923062021484702,1,-205.78321802377093,1022457.990380166
2018-12-05 04:00:00,55.21,58.42,57.851967,2.6419668579101554,-0.5680331420898455,1.5007247355959419,0.6792576521773002,0.20377729565319005,1,581.4164100706396,1023039.4067902366
2018-12-05 05:00:00,58.42,61.78,64.3941,5.974096374511717,2.6140963745117176,15.616863673594676,0.9995938703234404,0.2998781610970321,1,575.1454981170831,1023614.5522883537
2018-12-05 06:00:00,61.78,69.68,69.00461,7.224608154296874,-0.6753918457031318,4.8794414358124625,0.9198064896937654,0.2759419469081296,1,1278.7309808999687,1024893.2832692537
2018-12-05 07:00:00,69.68,72.89,74.18323,4.503227539062493,1.2932275390624994,5.823697868180264,0.9484290734426587,0.2845287220327976,1,460.6773823191724,1025353.9606515728
2018-12-05 08:00:00,72.89,72.52,74.00442,1.1144174194335932,1.4844174194335977,1.6542606299274636,0.6957478083308201,0.208724342499246,1,-50.76142131979758,1025303.199230253
2018-12-05 09:00:00,72.52,73.99,72.39733,-0.12266876220702727,-1.5926687622070261,0.19537070566573414,0.5244019368161975,0.15732058104485924,-1,-202.70270270270254,1025100.4965275503
2018-12-05 10:00:00,73.99,73.17,74.71442,0.7244165039062551,1.5444165039062483,1.1188008043348856,0.6363137935651677,0.1908941380695503,1,-110.8257872685489,1024989.6707402817
2018-12-05 11:00:00,73.17,73.07,72.89223,-0.2777728271484392,-0.17777282714843068,0.0493804607871904,0.5061722440477412,0.15185167321432236,-1,13.666803334701179,1025003.3375436164
2018-12-05 12:00:00,73.07,71.3,73.158264,0.08826416015625682,1.8582641601562528,0.16401812544466357,0.5204907827609797,0.1561472348282939,1,-242.23347475023897,1024761.1040688662
2018-12-05 13:00:00,71.3,70.88,70.82111,-0.4788864135742159,-0.0588864135742142,0.028199903404803463,0.5035249295269241,0.15105747885807722,-1,58.906030855540216,1024820.0100997217
2018-12-05 14:00:00,70.88,70.51,71.19951,0.31950866699219205,0.6895086669921824,0.22030399507023543,0.5275101888533844,0.15825305665601533,1,-52.20090293453589,1024767.8091967872
2018-12-05 15:00:00,70.51,70.73,71.474014,0.9640142822265574,0.7440142822265585,0.7172403942469431,0.5887063817030893,0.17661191451092678,1,31.201248049921833,1024799.0104448372
2018-12-05 16:00:00,70.73,73.21,73.57518,2.8451800537109335,0.36518005371094375,1.0390030048314645,0.6270311935191797,0.1881093580557539,1,350.6291531174876,1025149.6395979547
2018-12-05 17:00:00,73.21,76.3,76.98255,3.7725515747070375,0.6825515747070341,2.5749610179797897,0.783720433893558,0.2351161301680674,1,422.0734872285212,1025571.7130851832
2018-12-05 18:00:00,76.3,73.61,79.527115,3.2271148681640653,5.917114868164063,19.095209367686902,0.9999286330765753,0.2999785899229726,1,-352.5557011795541,1025219.1573840036
2018-12-05 19:00:00,73.61,72.8,72.81187,-0.7981332397460932,0.011866760253909092,0.009471255806742636,0.501183904763306,0.1503551714289918,-1,110.0393968210844,1025329.1967808247
2018-12-05 20:00:00,72.8,71.19,71.72739,-1.0726135253906222,0.5373864746093773,0.5764080010280023,0.5715563857779558,0.1714669157333867,-1,221.1538461538461,1025550.3506269786
2018-12-05 21:00:00,71.19,69.46,68.76327,-2.426732482910154,-0.69673248291015,1.6907833481767047,0.6995995483313994,0.2098798644994198,-1,243.01165894086304,1025793.3622859194
2018-12-05 22:00:00,69.46,67.19,66.85759,-2.6024102783203062,-0.3324102783203102,0.865067924920089,0.6064785926567586,0.18194357779702758,-1,326.80679527785725,1026120.1690811972
2018-12-05 23:00:00,67.19,61.05,65.92576,-1.2642416381835915,4.875758361816409,6.164136738730122,0.9561469930385147,0.2868440979115544,-1,913.8264622711714,1027033.9955434684
2018-12-06 00:00:00,61.05,57.22,59.91338,-1.136620330810544,2.6933796691894543,3.0613500905925113,0.8221050599283287,0.2466315179784986,-1,627.3546273546272,1027661.350170823
2018-12-06 01:00:00,57.22,53.47,57.235905,0.015904693603516762,3.7659046936035168,0.059895560291809605,0.5074863855189143,0.1522459156556743,1,-655.3652569031808,1027005.9849139198
2018-12-06 02:00:00,53.47,53.2,53.922035,0.4520352172851574,0.7220352172851534,0.3263853463330301,0.5407078645595306,0.16221235936785916,1,-50.49560501215561,1026955.4893089077
2018-12-06 03:00:00,53.2,53.15,54.879208,1.6792076110839815,1.7292076110839858,2.9036985816765783,0.8102828784935927,0.2430848635480778,1,-9.398496240602304,1026946.090812667
2018-12-06 04:00:00,53.15,53.4,55.98583,2.8358283996582045,2.5858283996582045,7.332965612393463,0.9750711045648606,0.2925213313694582,1,47.03668861712136,1026993.1275012841
2018-12-06 05:00:00,53.4,58.53,59.534992,6.1349922180175795,1.004992218017577,6.165619436706062,0.9561780672332219,0.28685342016996657,1,960.6741573033713,1027953.8016585875
2018-12-06 06:00:00,58.53,67.74,65.35926,6.82926055908203,-2.3807394409179636,16.25868996531205,0.9997053256472771,0.29991159769418313,1,1573.5520246027668,1029527.3536831903
2018-12-06 07:00:00,67.74,67.75,70.699585,2.959584960937505,2.9495849609375,8.729547291398063,0.9874421710921629,0.29623265132764887,1,1.4762326542670678,1029528.8299158446
2018-12-06 08:00:00,67.75,69.0,68.933205,1.1832046508789062,-0.06679534912109375,0.07903256773715839,0.50987778562354,0.152963335687062,1,184.50184501845018,1029713.3317608631
2018-12-06 09:00:00,69.0,70.23,70.50786,1.5078582763671875,0.2778582763671835,0.418970901677379,0.5521806767292494,0.16565420301877481,1,178.26086956521797,1029891.5926304283
2018-12-06 10:00:00,70.23,70.34,71.521866,1.2918658447265585,1.181865844726559,1.526812117851144,0.6820927688288312,0.20462783064864934,1,15.662822155773803,1029907.255452584
2018-12-06 11:00:00,70.34,69.63,70.76009,0.42009368896484034,1.1300936889648483,0.474745226673128,0.5590660698995219,0.16771982096985658,1,-100.93829968723456,1029806.3171528968
2018-12-06 12:00:00,69.63,68.93,69.522224,-0.1077755737304642,0.5922244262695244,0.063827327318393,0.5079777388277238,0.15239332164831712,-1,100.5313801522316,1029906.848533049
2018-12-06 13:00:00,68.93,68.19,68.50119,-0.4288098144531318,0.3111901855468773,0.1334414057239921,0.5166739906071495,0.15500219718214484,-1,107.35528797330757,1030014.2038210223
2018-12-06 14:00:00,68.19,64.99,68.36229,0.17228942871093977,3.3722894287109426,0.5810098191205497,0.5721197386556983,0.17163592159670948,1,-469.27702009092286,1029544.9268009313
2018-12-06 15:00:00,64.99,66.45,64.79344,-0.19655822753905738,-1.6565582275390653,0.3256101490203212,0.5406116056792976,0.16218348170378927,-1,-224.6499461455621,1029320.2768547857
2018-12-06 16:00:00,66.45,71.53,69.938034,3.4880340576171847,-1.5919659423828136,5.552831425597891,0.9413879881183465,0.2824163964355039,1,764.4845748683217,1030084.7614296541
2018-12-06 17:00:00,71.53,73.61,74.04965,2.519652099609374,0.43965209960937557,1.1077703358784328,0.6350365090308799,0.19051095270926396,1,290.7870823430726,1030375.5485119972
2018-12-06 18:00:00,73.61,71.89,74.5207,0.9106985473632818,2.6306985473632807,2.3957733456344354,0.768148621016975,0.23044458630509249,1,-233.6639043608204,1030141.8846076364
2018-12-06 19:00:00,71.89,70.54,70.6597,-1.2303015136718756,0.11969848632811875,0.1472652289137168,0.518399841068872,0.1555199523206616,-1,187.78689664765537,1030329.671504284
2018-12-06 20:00:00,70.54,69.98,68.82085,-1.7191534423828188,-1.1591534423828165,1.9927626307223134,0.7303465074416604,0.21910395223249812,-1,79.3875815140349,1030409.0590857981
2018-12-06 21:00:00,69.98,68.75,67.63269,-2.347309570312504,-1.1173095703125,2.6226714473962827,0.7877365849470828,0.2363209754841248,-1,175.76450414404172,1030584.8235899422
2018-12-06 22:00:00,68.75,67.7,65.32733,-3.42266845703125,-2.372668457031253,8.120857486873875,0.9830506097391403,0.29491518292174207,-1,152.72727272727232,1030737.5508626695
2018-12-06 23:00:00,67.7,68.13,67.12132,-0.5786773681640653,-1.008677368164058,0.583698764735833,0.5724488319499502,0.17173464958498505,-1,-63.51550960118059,1030674.0353530683
2018-12-07 00:00:00,68.13,66.46,67.5926,-0.5374020385742142,1.1325979614257875,0.6086604533552175,0.5755007339415285,0.17265022018245854,-1,245.1196242477619,1030919.154977316
2018-12-07 01:00:00,66.46,60.18,64.80002,-1.6599816894531187,4.620018310546875,7.669145800445945,0.9788465712092856,0.2936539713627857,-1,944.9292807703874,1031864.0842580864
2018-12-07 02:00:00,60.18,57.95,59.52781,-0.6521908569335935,1.5778091430664034,1.0290326970941364,0.6258646137576965,0.18775938412730894,-1,370.5550016616811,1032234.639259748
2018-12-07 03:00:00,57.95,55.85,57.782574,-0.16742630004883097,1.9325736999511705,0.3235636641545041,0.5403574721689134,0.162107241650674,-1,362.3813632441762,1032597.0206229922
2018-12-07 04:00:00,55.85,57.51,56.451725,0.6017250061035142,-1.0582749938964824,0.6367905271615574,0.5789331158806914,0.17367993476420743,1,297.22470904207637,1032894.2453320343
2018-12-07 05:00:00,57.51,64.15,62.58869,5.078691711425783,-1.5613082885742244,7.929403464162289,0.9813796027258488,0.2944138808177546,1,1154.5818118588086,1034048.8271438931
2018-12-07 06:00:00,64.15,67.74,70.13478,5.984780883789057,2.3947808837890676,14.332238854164274,0.9992282820642833,0.29976848461928496,1,559.6258768511284,1034608.4530207443
2018-12-07 07:00:00,67.74,70.9,71.7889,4.048902282714849,0.8889022827148381,3.599078481594548,0.8580928379295473,0.25742785137886415,1,466.4895187481563,1035074.9425394924
2018-12-07 08:00:00,70.9,68.94,73.05994,2.1599365234374943,4.119936523437502,8.898801371216756,0.9884494070403823,0.2965348221121147,1,-276.4456981664327,1034798.496841326
2018-12-07 09:00:00,68.94,70.23,69.09585,0.15584808349609602,-1.1341519165039102,0.17675540258055872,0.5220800556195908,0.15662401668587725,1,187.11923411662409,1034985.6160754426
2018-12-07 10:00:00,70.23,70.02,72.53044,2.3004412841796835,2.5104412841796915,5.775122771636023,0.9472281153869353,0.2841684346160806,1,-29.901751388296734,1034955.7143240543
2018-12-07 11:00:00,70.02,69.17,71.24766,1.2276577758789102,2.0776577758789045,2.5506527241730192,0.7816531697266328,0.23449595091798983,1,-121.3938874607247,1034834.3204365936
2018-12-07 12:00:00,69.17,68.58,70.12235,0.9523526000976545,1.542352600097658,1.4688635089703825,0.6757770361889194,0.2027331108566758,1,-85.29709411594672,1034749.0233424776
2018-12-07 13:00:00,68.58,67.72,69.56704,0.9870394897460955,1.8470394897460949,1.823100915499874,0.7133173295574502,0.21399519886723506,1,-125.40099154272374,1034623.6223509349
2018-12-07 14:00:00,67.72,65.88,68.52016,0.8001568603515636,2.640156860351567,2.1125396242145515,0.7419770564692342,0.22259311694077025,1,-271.70702894270573,1034351.9153219922
2018-12-07 15:00:00,65.88,65.43,67.869736,1.989735717773442,2.4397357177734307,4.854429299581421,0.9188791541597976,0.27566374624793927,1,-68.30601092896003,1034283.6093110633
2018-12-07 16:00:00,65.43,68.53,68.59516,3.1651614379882744,0.06516143798828011,0.20624647076436844,0.5257579861594011,0.1577273958478203,1,473.7887819043243,1034757.3980929676
2018-12-07 17:00:00,68.53,71.94,73.185135,4.655134887695311,1.2451348876953148,5.796270855597044,0.9477541874576713,0.28432625623730134,1,497.5922953451038,1035254.9903883127
2018-12-07 18:00:00,71.94,71.83,72.64922,0.709223327636721,0.8192233276367205,0.5810122945041426,0.5721200416410677,0.1716360124923203,1,-15.290519877675763,1035239.699868435
2018-12-07 19:00:00,71.83,72.12,71.53567,-0.29433258056640454,-0.5843325805664108,0.17198811634713818,0.5214852759129971,0.1564455827738991,-1,-40.37310316024032,1035199.3267652747
2018-12-07 20:00:00,72.12,70.35,72.325905,0.2059048461914017,1.975904846191412,0.4068483834438879,0.5506813960827064,0.1652044188248119,1,-245.42429284525932,1034953.9024724294
2018-12-07 21:00:00,70.35,69.0,69.662575,-0.6874252319335881,0.6625747680664062,0.4554706136113926,0.5566890312052047,0.16700670936156142,-1,191.89765458422096,1035145.8001270137
2018-12-07 22:00:00,69.0,67.09,68.403564,-0.596435546875,1.3135644531249966,0.7834565329551676,0.5966986749441126,0.17900960248323375,-1,276.81159420289805,1035422.6117212166
2018-12-07 23:00:00,67.09,58.41,68.78078,1.690776977539059,10.370776977539066,17.534670952815162,0.9998442862546882,0.29995328587640646,1,-1293.784468624237,1034128.8272525923
2018-12-08 00:00:00,58.41,54.95,61.01845,2.6084516906738315,6.068451690673825,15.829263072310612,0.9996347749532393,0.29989043248597175,1,-592.3643211778794,1033536.4629314145
2018-12-08 01:00:00,54.95,52.97,55.390697,0.44069747924804403,2.420697479248048,1.066795277126709,0.6302752079862278,0.18908256239586835,1,-360.327570518654,1033176.1353608958
2018-12-08 02:00:00,52.97,52.91,54.430187,1.460187225341798,1.5201872253418003,2.21975796657189,0.752106549494924,0.22563196484847717,1,-11.327166320559236,1033164.8081945752
2018-12-08 03:00:00,52.91,52.56,55.5706,2.6605986022949253,3.0105986022949196,8.009994433336919,0.9821018421310854,0.29463055263932564,1,-66.15006615006509,1033098.6581284251
2018-12-08 04:00:00,52.56,53.05,55.075226,2.5152258300781227,2.025225830078128,5.0939003195539145,0.9273683562854137,0.2782105068856241,1,93.22678843226691,1033191.8849168574
2018-12-08 05:00:00,53.05,53.01,57.816963,4.766963195800784,4.806963195800783,22.91461663795125,0.9999894281832072,0.29999682845496217,1,-7.5400565504239685,1033184.3448603069
2018-12-08 06:00:00,53.01,54.94,57.998158,4.988157501220705,3.0581575012207054,15.25457127962843,0.9995132561274008,0.29985397683822024,1,364.08224863233346,1033548.4271089393
2018-12-08 07:00:00,54.94,63.69,62.04665,7.10664993286133,-1.6433500671386696,11.67871364429869,0.997097733537253,0.2991293200611759,1,1592.64652348016,1035141.0736324195
2018-12-08 08:00:00,63.69,67.81,67.3318,3.6418023681640648,-0.4781976318359398,1.741501268070573,0.7049018653184632,0.21147055959553895,1,646.8833411838601,1035787.9569736033
