time,price_t,price_tplus,pred_tplus,signal,mispricing,allocation,exposure,position,pnl,capital
2018-12-01 23:00:00,64.5,60.27,58.938705,-5.5612945556640625,-1.3312945556640656,0.3,10000.0,-1,655.8139534883716,1000655.8139534884
2018-12-02 00:00:00,60.27,53.37,56.089222,-4.1807780456543,2.7192219543457057,0.3,10000.0,-1,1144.8481831757101,1001800.662136664
2018-12-02 01:00:00,53.37,51.32,51.105873,-2.264126892089841,-0.21412689208984403,0.024240522735011767,10000.0,-1,384.1109237399283,1002184.773060404
2018-12-02 02:00:00,51.32,50.03,49.978607,-1.3413928222656253,-0.05139282226562614,0.0034468981451541954,3446.8981451541954,-1,86.83190174628118,1002271.6049621503
2018-12-02 03:00:00,50.03,50.25,49.254547,-0.7754528808593761,-0.995452880859375,0.03859634021110838,10000.0,-1,-43.97361583050147,1002227.6313463198
2018-12-02 04:00:00,50.25,50.98,51.31798,1.0679817199707031,0.33798171997070625,0.01804791493064857,10000.0,1,145.2736318407954,1002372.9049781606
2018-12-02 05:00:00,50.98,51.73,54.87404,3.8940386962890656,3.1440386962890656,0.3,10000.0,1,147.11651628089447,1002520.0214944415
2018-12-02 06:00:00,51.73,51.42,57.043087,5.3130870056152375,5.623087005615233,0.3,10000.0,1,-59.92654165861109,1002460.094952783
2018-12-02 07:00:00,51.42,52.01,56.40018,4.980180816650389,4.390180816650393,0.3,10000.0,1,114.74134577985149,1002574.8362985628
2018-12-02 08:00:00,52.01,55.41,58.27173,6.261728515625002,2.8617285156250034,0.3,10000.0,1,653.7204383772349,1003228.55673694
2018-12-02 09:00:00,55.41,60.8,62.76554,7.35554107666016,1.965541076660159,0.3,10000.0,1,972.7486013354991,1004201.3053382755
2018-12-02 10:00:00,60.8,63.12,64.94605,4.146052551269534,1.8260525512695338,0.3,10000.0,1,381.57894736842115,1004582.8842856439
2018-12-02 11:00:00,63.12,63.85,66.54833,3.4283322143554713,2.6983322143554673,0.3,10000.0,1,115.65272496831496,1004698.5370106122
2018-12-02 12:00:00,63.85,67.94,64.909615,1.0596145629882798,-3.0303854370117165,0.16055202702626087,10000.0,1,640.5638214565382,1005339.1008320687
2018-12-02 13:00:00,67.94,66.48,67.73935,-0.20065063476562273,1.259349365234371,0.012634462476298031,10000.0,-1,214.8954960259043,1005553.9963280946
2018-12-02 14:00:00,66.48,62.07,64.31126,-2.1687435913085977,2.241256408691406,0.2430355236414405,10000.0,-1,663.3574007220222,1006217.3537288166
2018-12-02 15:00:00,62.07,61.77,61.73751,-0.33248931884765653,-0.032489318847659376,0.0005401175746741298,540.1175746741297,-1,2.6267553247512048,1006219.9804841414
2018-12-02 16:00:00,61.77,66.78,64.8574,3.087398986816403,-1.9226010131835949,0.296791821007761,10000.0,1,811.0733365711508,1007031.0538207125
2018-12-02 17:00:00,66.78,72.51,70.35388,3.573881835937499,-2.156118164062505,0.3,10000.0,1,858.0413297394434,1007889.095150452
2018-12-02 18:00:00,72.51,72.35,73.29485,0.7848532104492136,0.9448532104492244,0.03707855378121601,10000.0,1,-22.06592194180262,1007867.0292285102
2018-12-02 19:00:00,72.35,72.85,72.396385,0.046385192871099434,-0.45361480712890057,0.001052050515893031,1052.0505158930312,1,7.327761078448037,1007874.3569895887
2018-12-02 20:00:00,72.85,72.61,72.56033,-0.2896667480468693,-0.04966674804687443,0.0007193402696400658,719.3402696400658,-1,2.388484650828332,1007876.7454742396
2018-12-02 21:00:00,72.61,71.22,69.59247,-3.0175317382812494,-1.6275317382812489,0.24555643376618602,10000.0,-1,191.43368681999732,1008068.1791610596
2018-12-02 22:00:00,71.22,66.96,67.45535,-3.764647216796874,0.49535278320313125,0.09324142383091266,10000.0,-1,598.146588037069,1008666.3257490966
2018-12-02 23:00:00,66.96,53.89,61.557293,-5.402707061767572,7.667292938232421,0.3,10000.0,-1,1951.9115890083624,1010618.237338105
2018-12-03 00:00:00,53.89,50.93,51.214012,-2.675987854003907,0.28401214599609403,0.0380006526537566,10000.0,-1,549.2670254221564,1011167.5043635272
2018-12-03 01:00:00,50.93,49.65,50.09319,-0.8368107604980466,0.44318923950195455,0.018543276227609075,10000.0,-1,251.32534851757336,1011418.8297120448
2018-12-03 02:00:00,49.65,49.38,49.53273,-0.11726989746093608,0.15273010253905994,0.0008955321731976907,895.5321731976907,-1,4.9255727633025455,1011423.7552848081
2018-12-03 03:00:00,49.38,49.8,49.90602,0.5260211181640599,0.10602111816406534,0.002788467356283279,2788.467356283279,1,23.988159021710437,1011447.7434438298
2018-12-03 04:00:00,49.8,50.85,50.925915,1.1259147644042997,0.07591476440429545,0.004273677703953512,4273.677703953512,1,91.13919183460854,1011538.8826356644
2018-12-03 05:00:00,50.85,57.92,52.59236,1.742361450195311,-5.327638549804689,0.3,10000.0,1,1390.3638151425762,1012929.246450807
2018-12-03 06:00:00,57.92,67.76,59.139862,1.2198620605468733,-8.62013793945313,0.3,10000.0,1,1698.8950276243102,1014628.1414784313
2018-12-03 07:00:00,67.76,70.38,67.41848,-0.34152008056641137,-2.9615200805664017,0.05057092882570413,10000.0,-1,-386.65879574970336,1014241.4826826816
2018-12-03 08:00:00,70.38,71.8,70.0081,-0.37189758300780795,-1.7918975830078097,0.03332011900590687,10000.0,-1,-201.7618641659565,1014039.7208185156
2018-12-03 09:00:00,71.8,73.27,71.17512,-0.6248825073242159,-2.0948825073242148,0.06545277168631977,10000.0,-1,-204.7353760445681,1013834.9854424711
2018-12-03 10:00:00,73.27,73.52,72.18943,-1.0805697631835898,-1.3305697631835898,0.07188867269512683,10000.0,-1,-34.12037668895864,1013800.8650657821
2018-12-03 11:00:00,73.52,73.53,71.91249,-1.6075091552734335,-1.6175091552734386,0.13000803879203252,10000.0,-1,-1.3601741022857883,1013799.5048916799
2018-12-03 12:00:00,73.53,71.98,71.85292,-1.6770794677734386,-0.12707946777344148,0.010656118308920754,10000.0,-1,210.79831361349068,1014010.3032052934
2018-12-03 13:00:00,71.98,70.08,70.16352,-1.8164791870117227,0.08352081298828296,0.007585690923775717,7585.690923775717,-1,203.03890847339554,1014213.3421137668
2018-12-03 14:00:00,70.08,71.07,68.91785,-1.1621533203124983,-2.152153320312493,0.12505660635113658,10000.0,-1,-141.2671232876705,1014072.0749904792
2018-12-03 15:00:00,71.07,72.23,70.98239,-0.08760864257811818,-1.247608642578129,0.005465064982249924,5465.0649822499245,-1,-90.45567683058006,1013981.6193136486
2018-12-03 16:00:00,72.23,74.16,72.23392,0.003917236328121021,-1.9260827636718716,0.0003772460686411595,377.2460686411595,1,10.221026146361702,1013991.8403397949
2018-12-03 17:00:00,74.16,78.79,73.545975,-0.6140252685546841,-5.244025268554694,0.16099820119159225,10000.0,-1,-624.3257820927737,1013367.5145577021
2018-12-03 18:00:00,78.79,77.98,76.63447,-2.155531921386725,-1.3455319213867227,0.14501685038969472,10000.0,-1,102.80492448280266,1013470.319482185
2018-12-03 19:00:00,77.98,77.81,76.370384,-1.6096157836914102,-1.4396157836914085,0.11586141439404851,10000.0,-1,21.800461656835303,1013492.1199438418
2018-12-03 20:00:00,77.81,75.76,75.78248,-2.027521667480471,0.022478332519526134,0.0022787653116085062,2278.765311608506,-1,60.846895095219274,1013552.966838937
2018-12-03 21:00:00,75.76,73.27,71.47201,-4.287992248535161,-1.7979922485351523,0.3,10000.0,-1,328.6694825765588,1013881.6363215136
2018-12-03 22:00:00,73.27,72.14,69.291145,-3.9788546752929648,-2.8488546752929693,0.3,10000.0,-1,154.22410263409247,1014035.8604241477
2018-12-03 23:00:00,72.14,67.01,67.34925,-4.790749206542969,0.33925079345702613,0.08126327347866603,10000.0,-1,711.1172719711666,1014746.9776961189
2018-12-04 00:00:00,67.01,62.68,62.73586,-4.274141082763677,0.05585891723632841,0.011937444649924366,10000.0,-1,646.1722131025227,1015393.1499092215
2018-12-04 01:00:00,62.68,61.66,59.44568,-3.2343212890624997,-2.2143212890624966,0.3,10000.0,-1,162.73133375877524,1015555.8812429802
2018-12-04 02:00:00,61.66,61.53,60.427326,-1.2326737976074185,-1.102673797607423,0.0679618548809468,10000.0,-1,21.08336036328178,1015576.9646033435
2018-12-04 03:00:00,61.53,61.4,61.743,0.213000030517577,0.34300003051757955,0.003652950848388714,3652.9508483887143,1,-7.838141646005947,1015569.1264616975
2018-12-04 04:00:00,61.4,63.42,62.31756,0.9175582885742202,-1.102441711425783,0.05057772649943378,10000.0,1,328.9902280130298,1015898.1166897105
2018-12-04 05:00:00,63.42,67.56,65.1882,1.7682019042968733,-2.3717980957031273,0.20969089547149836,10000.0,1,652.79091769158,1016550.9076074021
2018-12-04 06:00:00,67.56,72.85,69.83393,2.273930969238279,-3.016069030761713,0.3,10000.0,1,783.0076968620474,1017333.9153042642
2018-12-04 07:00:00,72.85,75.58,72.99513,0.14513244628906818,-2.584867553710936,0.018757407570165373,10000.0,1,374.74262182566974,1017708.6579260898
2018-12-04 08:00:00,75.58,75.4,75.202965,-0.37703521728515454,-0.19703521728516193,0.0037144607980969338,3714.4607980969336,-1,9.002950575218664,1017717.660876665
2018-12-04 09:00:00,75.4,76.18,74.51835,-0.8816513061523494,-1.6616513061523506,0.07324985222194887,10000.0,-1,-103.4482758620691,1017614.212600803
2018-12-04 10:00:00,76.18,75.77,76.00415,-0.17584960937500682,0.23415039062500398,0.0020587627363206104,2058.76273632061,-1,11.27541021986951,1017625.4880110229
2018-12-04 11:00:00,75.77,74.27,74.84766,-0.922343749999996,0.577656250000004,0.026639881591796942,10000.0,-1,197.96753332453477,1017823.4555443474
2018-12-04 12:00:00,74.27,72.75,73.54963,-0.7203707885742148,0.7996292114257812,0.02880147628008838,10000.0,-1,204.6586777972258,1018028.1142221446
2018-12-04 13:00:00,72.75,73.15,72.19675,-0.553253173828125,-0.9532531738281307,0.026369517194107333,10000.0,-1,-54.98281786941659,1017973.1314042752
2018-12-04 14:00:00,73.15,73.84,73.42084,0.2708374023437443,-0.4191625976562534,0.005676245455443786,5676.245455443785,1,54.50448529076132,1018027.6358895659
2018-12-04 15:00:00,73.84,74.21,74.2426,0.4025994873046841,0.03259948730469375,0.0006562268437632631,656.2268437632631,1,3.3475231998174495,1018030.9834127658
2018-12-04 16:00:00,74.21,76.29,74.70533,0.4953298950195375,-1.584670104980475,0.03924672383702891,10000.0,1,280.28567578493636,1018311.2690885507
2018-12-04 17:00:00,76.29,84.06,78.20695,1.91694732666015,-5.853052673339846,0.3,10000.0,1,1018.4821077467551,1019329.7511962975
2018-12-04 18:00:00,84.06,84.05,83.3717,-0.6883035278320335,-0.6783035278320284,0.023343935557384954,10000.0,-1,1.1896264572930186,1019330.9408227548
2018-12-04 19:00:00,84.05,77.27,80.525375,-3.5246246337890597,3.2553753662109415,0.3,10000.0,-1,806.6627007733495,1020137.6035235281
2018-12-04 20:00:00,77.27,75.17,76.4598,-0.8101992797851523,1.289800720214842,0.05224978072922178,10000.0,-1,271.77429791639634,1020409.3778214445
2018-12-04 21:00:00,75.17,73.14,72.47938,-2.6906222534179705,-0.6606222534179693,0.08887424680747572,10000.0,-1,270.0545430357857,1020679.4323644803
2018-12-04 22:00:00,73.14,72.08,70.5271,-2.6129003906250006,-1.5529003906249983,0.2028787018632887,10000.0,-1,144.92753623188437,1020824.3599007123
2018-12-04 23:00:00,72.08,67.07,69.20145,-2.8785534667968733,2.131446533203132,0.3,10000.0,-1,695.0610432852393,1021519.4209439975
2018-12-05 00:00:00,67.07,61.32,65.50001,-1.569992370605462,4.180007629394531,0.3,10000.0,-1,857.313254808408,1022376.7341988059
2018-12-05 01:00:00,61.32,58.65,61.93312,0.6131207275390622,3.283120727539064,0.10064746845336629,10000.0,1,-435.42074363992197,1021941.313455166
2018-12-05 02:00:00,58.65,56.37,60.380154,1.7301536560058608,4.010153656005862,0.3,10000.0,1,-388.7468030690539,1021552.5666520969
2018-12-05 03:00:00,56.37,55.21,58.548836,2.178835754394534,3.3388357543945304,0.3,10000.0,1,-205.78321802377093,1021346.7834340732
2018-12-05 04:00:00,55.21,58.42,57.851967,2.6419668579101554,-0.5680331420898455,0.0750362367797971,10000.0,1,581.4164100706396,1021928.1998441438
2018-12-05 05:00:00,58.42,61.78,64.3941,5.974096374511717,2.6140963745117176,0.3,10000.0,1,575.1454981170831,1022503.3453422609
2018-12-05 06:00:00,61.78,69.68,69.00461,7.224608154296874,-0.6753918457031318,0.24397207179062314,10000.0,1,1278.7309808999687,1023782.0763231609
2018-12-05 07:00:00,69.68,72.89,74.18323,4.503227539062493,1.2932275390624994,0.2911848934090132,10000.0,1,460.6773823191724,1024242.75370548
2018-12-05 08:00:00,72.89,72.52,74.00442,1.1144174194335932,1.4844174194335977,0.08271303149637318,10000.0,1,-50.76142131979758,1024191.9922841602
2018-12-05 09:00:00,72.52,73.99,72.39733,-0.12266876220702727,-1.5926687622070261,0.009768535283286707,9768.535283286707,-1,-202.70270270270254,1023989.2895814575
2018-12-05 10:00:00,73.99,73.17,74.71442,0.7244165039062551,1.5444165039062483,0.05594004021674428,10000.0,1,-110.8257872685489,1023878.4637941889
2018-12-05 11:00:00,73.17,73.07,72.89223,-0.2777728271484392,-0.17777282714843068,0.00246902303935952,2469.0230393595198,-1,3.4549398887687577,1023881.9187340777
2018-12-05 12:00:00,73.07,71.3,73.158264,0.08826416015625682,1.8582641601562528,0.008200906272233178,8200.906272233178,1,-203.39762665100844,1023678.5211074267
2018-12-05 13:00:00,71.3,70.88,70.82111,-0.4788864135742159,-0.0588864135742142,0.0014099951702401731,1409.9951702401731,-1,8.502389111764852,1023687.0234965385
2018-12-05 14:00:00,70.88,70.51,71.19951,0.31950866699219205,0.6895086669921824,0.011015199753511772,10000.0,1,-52.20090293453589,1023634.822593604
2018-12-05 15:00:00,70.51,70.73,71.474014,0.9640142822265574,0.7440142822265585,0.035862019712347155,10000.0,1,31.201248049921833,1023666.023841654
2018-12-05 16:00:00,70.73,73.21,73.57518,2.8451800537109335,0.36518005371094375,0.05195015024157322,10000.0,1,350.6291531174876,1024016.6529947715
2018-12-05 17:00:00,73.21,76.3,76.98255,3.7725515747070375,0.6825515747070341,0.1287480508989895,10000.0,1,422.0734872285212,1024438.726482
2018-12-05 18:00:00,76.3,73.61,79.527115,3.2271148681640653,5.917114868164063,0.3,10000.0,1,-352.5557011795541,1024086.1707808204
2018-12-05 19:00:00,73.61,72.8,72.81187,-0.7981332397460932,0.011866760253909092,0.0004735627903371318,473.5627903371318,-1,5.336570774491435,1024091.5073515949
2018-12-05 20:00:00,72.8,71.19,71.72739,-1.0726135253906222,0.5373864746093773,0.028820400051400113,10000.0,-1,221.1538461538461,1024312.6611977487
2018-12-05 21:00:00,71.19,69.46,68.76327,-2.426732482910154,-0.69673248291015,0.08453916740883524,10000.0,-1,243.01165894086304,1024555.6728566895
2018-12-05 22:00:00,69.46,67.19,66.85759,-2.6024102783203062,-0.3324102783203102,0.04325339624600445,10000.0,-1,326.80679527785725,1024882.4796519674
2018-12-05 23:00:00,67.19,61.05,65.92576,-1.2642416381835915,4.875758361816409,0.3,10000.0,-1,913.8264622711714,1025796.3061142386
2018-12-06 00:00:00,61.05,57.22,59.91338,-1.136620330810544,2.6933796691894543,0.15306750452962556,10000.0,-1,627.3546273546272,1026423.6607415932
2018-12-06 01:00:00,57.22,53.47,57.235905,0.015904693603516762,3.7659046936035168,0.0029947780145904803,2994.7780145904803,1,-201.45344806302876,1026222.2072935302
2018-12-06 02:00:00,53.47,53.2,53.922035,0.4520352172851574,0.7220352172851534,0.016319267316651506,10000.0,1,-50.49560501215561,1026171.7116885181
2018-12-06 03:00:00,53.2,53.15,54.879208,1.6792076110839815,1.7292076110839858,0.1451849290838289,10000.0,1,-9.398496240602304,1026162.3131922774
2018-12-06 04:00:00,53.15,53.4,55.98583,2.8358283996582045,2.5858283996582045,0.3,10000.0,1,47.03668861712136,1026209.3498808945
2018-12-06 05:00:00,53.4,58.53,59.534992,6.1349922180175795,1.004992218017577,0.3,10000.0,1,960.6741573033713,1027170.0240381979
2018-12-06 06:00:00,58.53,67.74,65.35926,6.82926055908203,-2.3807394409179636,0.3,10000.0,1,1573.5520246027668,1028743.5760628007
2018-12-06 07:00:00,67.74,67.75,70.699585,2.959584960937505,2.9495849609375,0.3,10000.0,1,1.4762326542670678,1028745.052295455
2018-12-06 08:00:00,67.75,69.0,68.933205,1.1832046508789062,-0.06679534912109375,0.003951628386857919,3951.6283868579194,1,75.0040249352464,1028820.0563203903
2018-12-06 09:00:00,69.0,70.23,70.50786,1.5078582763671875,0.2778582763671835,0.02094854508386895,10000.0,1,178.26086956521797,1028998.3171899555
2018-12-06 10:00:00,70.23,70.34,71.521866,1.2918658447265585,1.181865844726559,0.0763406058925572,10000.0,1,15.662822155773803,1029013.9800121112
2018-12-06 11:00:00,70.34,69.63,70.76009,0.42009368896484034,1.1300936889648483,0.0237372613336564,10000.0,1,-100.93829968723456,1028913.041712424
2018-12-06 12:00:00,69.63,68.93,69.522224,-0.1077755737304642,0.5922244262695244,0.00319136636591965,3191.36636591965,-1,33.01087077903118,1028946.0525832031
2018-12-06 13:00:00,68.93,68.19,68.50119,-0.4288098144531318,0.3111901855468773,0.006672070286199605,6672.070286199605,-1,73.70155641696951,1029019.75413962
2018-12-06 14:00:00,68.19,64.99,68.36229,0.17228942871093977,3.3722894287109426,0.029050490956027485,10000.0,1,-469.27702009092286,1028550.477119529
2018-12-06 15:00:00,64.99,66.45,64.79344,-0.19655822753905738,-1.6565582275390653,0.01628050745101606,10000.0,-1,-224.6499461455621,1028325.8271733834
