time,price_t,price_tplus,pred_tplus,spread,position,pnl,pnl_cum
2018-12-03 05:00:00,50.85,57.92,52.59236,-5.327638549804689,1,7.07,32.82000000000002
2018-12-03 06:00:00,57.92,67.76,59.139862,-8.62013793945313,1,9.840000000000003,42.660000000000025
2018-12-03 07:00:00,67.76,70.38,67.41848,-2.9615200805664017,1,2.6199999999999903,45.280000000000015
2018-12-03 08:00:00,70.38,71.8,70.0081,-1.7918975830078097,1,1.4200000000000017,46.70000000000002
2018-12-03 09:00:00,71.8,73.27,71.17512,-2.0948825073242148,1,1.4699999999999989,48.170000000000016
2018-12-03 10:00:00,73.27,73.52,72.18943,-1.3305697631835898,1,0.25,48.420000000000016
2018-12-03 11:00:00,73.52,73.53,71.91249,-1.6175091552734386,1,0.010000000000005116,48.43000000000002
2018-12-03 12:00:00,73.53,71.98,71.85292,-0.12707946777344148,1,-1.5499999999999972,46.880000000000024
2018-12-03 13:00:00,71.98,70.08,70.16352,0.08352081298828296,-1,1.9000000000000057,48.78000000000003
2018-12-03 14:00:00,70.08,71.07,68.91785,-2.152153320312493,1,0.9899999999999949,49.770000000000024
2018-12-03 15:00:00,71.07,72.23,70.98239,-1.247608642578129,1,1.1600000000000108,50.930000000000035
2018-12-03 16:00:00,72.23,74.16,72.23392,-1.9260827636718716,1,1.9299999999999926,52.86000000000003
2018-12-03 17:00:00,74.16,78.79,73.545975,-5.244025268554694,1,4.63000000000001,57.49000000000004
2018-12-03 18:00:00,78.79,77.98,76.63447,-1.3455319213867227,1,-0.8100000000000023,56.680000000000035
2018-12-03 19:00:00,77.98,77.81,76.370384,-1.4396157836914085,1,-0.1700000000000017,56.51000000000003
2018-12-03 20:00:00,77.81,75.76,75.78248,0.022478332519526134,-1,2.049999999999997,58.56000000000003
2018-12-03 21:00:00,75.76,73.27,71.47201,-1.7979922485351523,1,-2.490000000000009,56.07000000000002
2018-12-03 22:00:00,73.27,72.14,69.291145,-2.8488546752929693,1,-1.1299999999999955,54.940000000000026
2018-12-03 23:00:00,72.14,67.01,67.34925,0.33925079345702613,-1,5.1299999999999955,60.07000000000002
2018-12-04 00:00:00,67.01,62.68,62.73586,0.05585891723632841,-1,4.330000000000005,64.40000000000003
2018-12-04 01:00:00,62.68,61.66,59.44568,-2.2143212890624966,1,-1.0200000000000031,63.38000000000003
2018-12-04 02:00:00,61.66,61.53,60.427326,-1.102673797607423,1,-0.12999999999999545,63.250000000000036
2018-12-04 03:00:00,61.53,61.4,61.743,0.34300003051757955,-1,0.13000000000000256,63.38000000000004
2018-12-04 04:00:00,61.4,63.42,62.31756,-1.102441711425783,1,2.020000000000003,65.40000000000003
2018-12-04 05:00:00,63.42,67.56,65.1882,-2.3717980957031273,1,4.140000000000001,69.54000000000003
2018-12-04 06:00:00,67.56,72.85,69.83393,-3.016069030761713,1,5.289999999999992,74.83000000000003
2018-12-04 07:00:00,72.85,75.58,72.99513,-2.584867553710936,1,2.730000000000004,77.56000000000003
2018-12-04 08:00:00,75.58,75.4,75.202965,-0.19703521728516193,1,-0.1799999999999926,77.38000000000004
2018-12-04 09:00:00,75.4,76.18,74.51835,-1.6616513061523506,1,0.7800000000000011,78.16000000000004
2018-12-04 10:00:00,76.18,75.77,76.00415,0.23415039062500398,-1,0.4100000000000108,78.57000000000005
2018-12-04 11:00:00,75.77,74.27,74.84766,0.577656250000004,-1,1.5,80.07000000000005
2018-12-04 12:00:00,74.27,72.75,73.54963,0.7996292114257812,-1,1.519999999999996,81.59000000000005
2018-12-04 13:00:00,72.75,73.15,72.19675,-0.9532531738281307,1,0.4000000000000057,81.99000000000005
2018-12-04 14:00:00,73.15,73.84,73.42084,-0.4191625976562534,1,0.6899999999999977,82.68000000000005
2018-12-04 15:00:00,73.84,74.21,74.2426,0.03259948730469375,-1,-0.36999999999999034,82.31000000000006
2018-12-04 16:00:00,74.21,76.29,74.70533,-1.584670104980475,1,2.0800000000000125,84.39000000000007
2018-12-04 17:00:00,76.29,84.06,78.20695,-5.853052673339846,1,7.769999999999996,92.16000000000007
2018-12-04 18:00:00,84.06,84.05,83.3717,-0.6783035278320284,1,-0.010000000000005116,92.15000000000006
2018-12-04 19:00:00,84.05,77.27,80.525375,3.2553753662109415,-1,6.780000000000001,98.93000000000006
2018-12-04 20:00:00,77.27,75.17,76.4598,1.289800720214842,-1,2.0999999999999943,101.03000000000006
2018-12-04 21:00:00,75.17,73.14,72.47938,-0.6606222534179693,1,-2.030000000000001,99.00000000000006
2018-12-04 22:00:00,73.14,72.08,70.5271,-1.5529003906249983,1,-1.0600000000000023,97.94000000000005
2018-12-04 23:00:00,72.08,67.07,69.20145,2.131446533203132,-1,5.010000000000005,102.95000000000006
2018-12-05 00:00:00,67.07,61.32,65.50001,4.180007629394531,-1,5.749999999999993,108.70000000000005
2018-12-05 01:00:00,61.32,58.65,61.93312,3.283120727539064,-1,2.6700000000000017,111.37000000000005
2018-12-05 02:00:00,58.65,56.37,60.380154,4.010153656005862,-1,2.280000000000001,113.65000000000005
2018-12-05 03:00:00,56.37,55.21,58.548836,3.3388357543945304,-1,1.1599999999999966,114.81000000000004
2018-12-05 04:00:00,55.21,58.42,57.851967,-0.5680331420898455,1,3.210000000000001,118.02000000000004
2018-12-05 05:00:00,58.42,61.78,64.3941,2.6140963745117176,-1,-3.3599999999999994,114.66000000000004
2018-12-05 06:00:00,61.78,69.68,69.00461,-0.6753918457031318,1,7.900000000000006,122.56000000000004
2018-12-05 07:00:00,69.68,72.89,74.18323,1.2932275390624994,-1,-3.2099999999999937,119.35000000000005
2018-12-05 08:00:00,72.89,72.52,74.00442,1.4844174194335977,-1,0.37000000000000455,119.72000000000006
2018-12-05 09:00:00,72.52,73.99,72.39733,-1.5926687622070261,1,1.4699999999999989,121.19000000000005
2018-12-05 10:00:00,73.99,73.17,74.71442,1.5444165039062483,-1,0.8199999999999932,122.01000000000005
2018-12-05 11:00:00,73.17,73.07,72.89223,-0.17777282714843068,1,-0.10000000000000853,121.91000000000004
2018-12-05 12:00:00,73.07,71.3,73.158264,1.8582641601562528,-1,1.769999999999996,123.68000000000004
2018-12-05 13:00:00,71.3,70.88,70.82111,-0.0588864135742142,1,-0.4200000000000017,123.26000000000003
2018-12-05 14:00:00,70.88,70.51,71.19951,0.6895086669921824,-1,0.36999999999999034,123.63000000000002
2018-12-05 15:00:00,70.51,70.73,71.474014,0.7440142822265585,-1,-0.21999999999999886,123.41000000000003
2018-12-05 16:00:00,70.73,73.21,73.57518,0.36518005371094375,-1,-2.4799999999999898,120.93000000000004
2018-12-05 17:00:00,73.21,76.3,76.98255,0.6825515747070341,-1,-3.0900000000000034,117.84000000000003
2018-12-05 18:00:00,76.3,73.61,79.527115,5.917114868164063,-1,2.6899999999999977,120.53000000000003
2018-12-05 19:00:00,73.61,72.8,72.81187,0.011866760253909092,-1,0.8100000000000023,121.34000000000003
2018-12-05 20:00:00,72.8,71.19,71.72739,0.5373864746093773,-1,1.6099999999999994,122.95000000000003
2018-12-05 21:00:00,71.19,69.46,68.76327,-0.69673248291015,1,-1.730000000000004,121.22000000000003
2018-12-05 22:00:00,69.46,67.19,66.85759,-0.3324102783203102,1,-2.269999999999996,118.95000000000003
2018-12-05 23:00:00,67.19,61.05,65.92576,4.875758361816409,-1,6.140000000000001,125.09000000000003
2018-12-06 00:00:00,61.05,57.22,59.91338,2.6933796691894543,-1,3.8299999999999983,128.92000000000002
2018-12-06 01:00:00,57.22,53.47,57.235905,3.7659046936035168,-1,3.75,132.67000000000002
2018-12-06 02:00:00,53.47,53.2,53.922035,0.7220352172851534,-1,0.269999999999996,132.94
2018-12-06 03:00:00,53.2,53.15,54.879208,1.7292076110839858,-1,0.05000000000000426,132.99
2018-12-06 04:00:00,53.15,53.4,55.98583,2.5858283996582045,-1,-0.25,132.74
2018-12-06 05:00:00,53.4,58.53,59.534992,1.004992218017577,-1,-5.130000000000003,127.61000000000001
2018-12-06 06:00:00,58.53,67.74,65.35926,-2.3807394409179636,1,9.209999999999994,136.82
2018-12-06 07:00:00,67.74,67.75,70.699585,2.9495849609375,-1,-0.010000000000005116,136.81
2018-12-06 08:00:00,67.75,69.0,68.933205,-0.06679534912109375,1,1.25,138.06
2018-12-06 09:00:00,69.0,70.23,70.50786,0.2778582763671835,-1,-1.230000000000004,136.82999999999998
2018-12-06 10:00:00,70.23,70.34,71.521866,1.181865844726559,-1,-0.10999999999999943,136.71999999999997
2018-12-06 11:00:00,70.34,69.63,70.76009,1.1300936889648483,-1,0.710000000000008,137.42999999999998
2018-12-06 12:00:00,69.63,68.93,69.522224,0.5922244262695244,-1,0.6999999999999886,138.12999999999997
2018-12-06 13:00:00,68.93,68.19,68.50119,0.3111901855468773,-1,0.7400000000000091,138.86999999999998
2018-12-06 14:00:00,68.19,64.99,68.36229,3.3722894287109426,-1,3.200000000000003,142.07
2018-12-06 15:00:00,64.99,66.45,64.79344,-1.6565582275390653,1,1.460000000000008,143.53
2018-12-06 16:00:00,66.45,71.53,69.938034,-1.5919659423828136,1,5.079999999999998,148.61
2018-12-06 17:00:00,71.53,73.61,74.04965,0.43965209960937557,-1,-2.0799999999999983,146.53000000000003
2018-12-06 18:00:00,73.61,71.89,74.5207,2.6306985473632807,-1,1.7199999999999989,148.25000000000003
2018-12-06 19:00:00,71.89,70.54,70.6597,0.11969848632811875,-1,1.3499999999999943,149.60000000000002
2018-12-06 20:00:00,70.54,69.98,68.82085,-1.1591534423828165,1,-0.5600000000000023,149.04000000000002
2018-12-06 21:00:00,69.98,68.75,67.63269,-1.1173095703125,1,-1.230000000000004,147.81
2018-12-06 22:00:00,68.75,67.7,65.32733,-2.372668457031253,1,-1.0499999999999972,146.76
2018-12-06 23:00:00,67.7,68.13,67.12132,-1.008677368164058,1,0.4299999999999926,147.19
2018-12-07 00:00:00,68.13,66.46,67.5926,1.1325979614257875,-1,1.6700000000000017,148.86
2018-12-07 01:00:00,66.46,60.18,64.80002,4.620018310546875,-1,6.279999999999994,155.14000000000001
2018-12-07 02:00:00,60.18,57.95,59.52781,1.5778091430664034,-1,2.229999999999997,157.37
2018-12-07 03:00:00,57.95,55.85,57.782574,1.9325736999511705,-1,2.1000000000000014,159.47
2018-12-07 04:00:00,55.85,57.51,56.451725,-1.0582749938964824,1,1.6599999999999966,161.13
2018-12-07 05:00:00,57.51,64.15,62.58869,-1.5613082885742244,1,6.640000000000008,167.77
2018-12-07 06:00:00,64.15,67.74,70.13478,2.3947808837890676,-1,-3.589999999999989,164.18
2018-12-07 07:00:00,67.74,70.9,71.7889,0.8889022827148381,-1,-3.160000000000011,161.01999999999998
2018-12-07 08:00:00,70.9,68.94,73.05994,4.119936523437502,-1,1.960000000000008,162.98
2018-12-07 09:00:00,68.94,70.23,69.09585,-1.1341519165039102,1,1.2900000000000063,164.26999999999998
2018-12-07 10:00:00,70.23,70.02,72.53044,2.5104412841796915,-1,0.21000000000000796,164.48
2018-12-07 11:00:00,70.02,69.17,71.24766,2.0776577758789045,-1,0.8499999999999943,165.32999999999998
2018-12-07 12:00:00,69.17,68.58,70.12235,1.542352600097658,-1,0.5900000000000034,165.92
2018-12-07 13:00:00,68.58,67.72,69.56704,1.8470394897460949,-1,0.8599999999999994,166.77999999999997
2018-12-07 14:00:00,67.72,65.88,68.52016,2.640156860351567,-1,1.8400000000000034,168.61999999999998
2018-12-07 15:00:00,65.88,65.43,67.869736,2.4397357177734307,-1,0.44999999999998863,169.06999999999996
2018-12-07 16:00:00,65.43,68.53,68.59516,0.06516143798828011,-1,-3.0999999999999943,165.96999999999997
2018-12-07 17:00:00,68.53,71.94,73.185135,1.2451348876953148,-1,-3.4099999999999966,162.55999999999997
2018-12-07 18:00:00,71.94,71.83,72.64922,0.8192233276367205,-1,0.10999999999999943,162.66999999999996
2018-12-07 19:00:00,71.83,72.12,71.53567,-0.5843325805664108,1,0.29000000000000625,162.95999999999998
2018-12-07 20:00:00,72.12,70.35,72.325905,1.975904846191412,-1,1.7700000000000102,164.73
2018-12-07 21:00:00,70.35,69.0,69.662575,0.6625747680664062,-1,1.3499999999999943,166.07999999999998
2018-12-07 22:00:00,69.0,67.09,68.403564,1.3135644531249966,-1,1.9099999999999966,167.98999999999998
2018-12-07 23:00:00,67.09,58.41,68.78078,10.370776977539066,-1,8.680000000000007,176.67
2018-12-08 00:00:00,58.41,54.95,61.01845,6.068451690673825,-1,3.4599999999999937,180.13
2018-12-08 01:00:00,54.95,52.97,55.390697,2.420697479248048,-1,1.980000000000004,182.11
2018-12-08 02:00:00,52.97,52.91,54.430187,1.5201872253418003,-1,0.060000000000002274,182.17000000000002
2018-12-08 03:00:00,52.91,52.56,55.5706,3.0105986022949196,-1,0.3499999999999943,182.52
2018-12-08 04:00:00,52.56,53.05,55.075226,2.025225830078128,-1,-0.4899999999999949,182.03000000000003
2018-12-08 05:00:00,53.05,53.01,57.816963,4.806963195800783,-1,0.03999999999999915,182.07000000000002
2018-12-08 06:00:00,53.01,54.94,57.998158,3.0581575012207054,-1,-1.9299999999999997,180.14000000000001
2018-12-08 07:00:00,54.94,63.69,62.04665,-1.6433500671386696,1,8.75,188.89000000000001
2018-12-08 08:00:00,63.69,67.81,67.3318,-0.4781976318359398,1,4.1200000000000045,193.01000000000002
2018-12-08 09:00:00,67.81,67.82,68.073715,0.2537152099609443,-1,-0.009999999999990905,193.00000000000003
2018-12-08 10:00:00,67.82,67.93,68.216194,0.28619415283202443,-1,-0.11000000000001364,192.89000000000001
2018-12-08 11:00:00,67.93,67.99,68.41404,0.42403961181641137,-1,-0.05999999999998806,192.83000000000004
2018-12-08 12:00:00,67.99,68.75,67.98051,-0.7694931030273438,1,0.7600000000000051,193.59000000000003
2018-12-08 13:00:00,68.75,68.56,67.98907,-0.5709329223632835,1,-0.18999999999999773,193.40000000000003
2018-12-08 14:00:00,68.56,67.93,66.399994,-1.5300061035156318,1,-0.6299999999999955,192.77000000000004
2018-12-08 15:00:00,67.93,67.85,65.31602,-2.533982849121088,1,-0.0800000000000125,192.69000000000003
2018-12-08 16:00:00,67.85,68.11,66.021385,-2.0886148071289057,1,0.2600000000000051,192.95000000000005
2018-12-08 17:00:00,68.11,71.59,67.75316,-3.836841430664066,1,3.480000000000004,196.43000000000006
2018-12-08 18:00:00,71.59,72.32,71.08165,-1.2383502197265557,1,0.7299999999999898,197.16000000000005
2018-12-08 19:00:00,72.32,72.96,71.65112,-1.3088769531249937,1,0.6400000000000006,197.80000000000007
2018-12-08 20:00:00,72.96,73.11,72.46295,-0.6470483398437494,1,0.15000000000000568,197.95000000000007
2018-12-08 21:00:00,73.11,71.36,72.83555,1.4755484008789068,-1,1.75,199.70000000000007
2018-12-08 22:00:00,71.36,68.97,69.70871,0.7387097167968761,-1,2.3900000000000006,202.0900000000001
2018-12-08 23:00:00,68.97,68.03,67.76279,-0.26721313476562614,1,-0.9399999999999977,201.1500000000001
2018-12-09 00:00:00,68.03,63.22,67.1775,3.9574978637695324,-1,4.810000000000002,205.9600000000001
2018-12-09 01:00:00,63.22,58.46,62.780045,4.320044555664062,-1,4.759999999999998,210.72000000000008
2018-12-09 02:00:00,58.46,56.27,57.903713,1.6337132263183562,-1,2.1899999999999977,212.91000000000008
2018-12-09 03:00:00,56.27,55.45,56.37742,0.9274185180664034,-1,0.8200000000000003,213.73000000000008
2018-12-09 04:00:00,55.45,55.33,55.95757,0.6275691223144548,-1,0.12000000000000455,213.85000000000008
2018-12-09 05:00:00,55.33,55.64,57.62418,1.98417984008789,-1,-0.3100000000000023,213.54000000000008
2018-12-09 06:00:00,55.64,55.02,59.269634,4.249634246826169,-1,0.6199999999999974,214.16000000000008
2018-12-09 07:00:00,55.02,56.61,57.296318,0.6863180541992193,-1,-1.5899999999999963,212.57000000000008
2018-12-09 08:00:00,56.61,61.65,61.308735,-0.34126510620117045,1,5.039999999999999,217.61000000000007
2018-12-09 09:00:00,61.65,67.08,65.56105,-1.5189495849609358,1,5.43,223.04000000000008
2018-12-09 10:00:00,67.08,67.34,69.039955,1.6999551391601528,-1,-0.2600000000000051,222.7800000000001
2018-12-09 11:00:00,67.34,67.33,68.53467,1.2046679687500017,-1,0.010000000000005116,222.79000000000008
2018-12-09 12:00:00,67.33,69.27,69.23138,-0.03862335205077727,1,1.9399999999999977,224.73000000000008
2018-12-09 13:00:00,69.27,69.21,71.763306,2.5533056640625063,-1,0.060000000000002274,224.79000000000008
2018-12-09 14:00:00,69.21,65.23,69.79827,4.568271179199215,-1,3.9799999999999898,228.77000000000007
2018-12-09 15:00:00,65.23,64.22,65.77797,1.5579693603515636,-1,1.0100000000000051,229.7800000000001
2018-12-09 16:00:00,64.22,69.24,65.98008,-3.2599203491210886,1,5.019999999999996,234.80000000000007
2018-12-09 17:00:00,69.24,71.22,73.58178,2.36177947998047,-1,-1.980000000000004,232.82000000000005
2018-12-09 18:00:00,71.22,70.08,74.80875,4.728746337890627,-1,1.1400000000000006,233.96000000000004
2018-12-09 19:00:00,70.08,71.55,71.76447,0.2144729614257841,-1,-1.4699999999999989,232.49000000000004
2018-12-09 20:00:00,71.55,71.83,74.93171,3.101709289550783,-1,-0.28000000000000114,232.21000000000004
2018-12-09 21:00:00,71.83,69.86,73.742355,3.882355346679688,-1,1.9699999999999989,234.18000000000004
2018-12-09 22:00:00,69.86,67.87,69.82808,1.958079223632808,-1,1.9899999999999949,236.17000000000002
2018-12-09 23:00:00,67.87,66.08,64.180824,-1.899175720214842,1,-1.7900000000000063,234.38
2018-12-10 00:00:00,66.08,59.51,61.895172,2.385172119140627,-1,6.57,240.95
2018-12-10 01:00:00,59.51,55.86,57.658985,1.7989851379394537,-1,3.6499999999999986,244.6
